variant,split,seed,episodes,success_rate,tail_risk,calibration_error
ensemble_disagreement_planner,hidden_mode_shift,1,600,0.6217,0.3783,0.0217
ensemble_disagreement_planner,hidden_mode_shift,2,600,0.5867,0.4133,0.0164
ensemble_disagreement_planner,hidden_mode_shift,3,600,0.5800,0.4200,0.0193
ensemble_disagreement_planner,hidden_mode_shift,4,600,0.5750,0.4250,0.0067
ensemble_disagreement_planner,hidden_mode_shift,5,600,0.5783,0.4217,0.0058
ensemble_disagreement_planner,hidden_mode_shift,6,600,0.5833,0.4167,0.0016
ensemble_disagreement_planner,embodiment_shift,0,600,0.6083,0.3917,0.0010
ensemble_disagreement_planner,embodiment_shift,1,600,0.6217,0.3783,0.0023
ensemble_disagreement_planner,embodiment_shift,2,600,0.6467,0.3533,0.0242
ensemble_disagreement_planner,embodiment_shift,3,600,0.5950,0.4050,0.0237
ensemble_disagreement_planner,embodiment_shift,4,600,0.6050,0.3950,0.0039
ensemble_disagreement_planner,embodiment_shift,5,600,0.5783,0.4217,0.0252
ensemble_disagreement_planner,embodiment_shift,6,600,0.6167,0.3833,0.0156
ensemble_disagreement_planner,combined_stress,0,600,0.5550,0.4450,0.0156
ensemble_disagreement_planner,combined_stress,1,600,0.5983,0.4017,0.0489
ensemble_disagreement_planner,combined_stress,2,600,0.5683,0.4317,0.0158
ensemble_disagreement_planner,combined_stress,3,600,0.5667,0.4333,0.0178
ensemble_disagreement_planner,combined_stress,4,600,0.5633,0.4367,0.0321
ensemble_disagreement_planner,combined_stress,5,600,0.5267,0.4733,0.0070
ensemble_disagreement_planner,combined_stress,6,600,0.5517,0.4483,0.0205
conformal_risk_filter,nominal,0,600,0.7500,0.2500,0.0450
conformal_risk_filter,nominal,1,600,0.7017,0.2983,0.0160
conformal_risk_filter,nominal,2,600,0.7283,0.2717,0.0121
conformal_risk_filter,nominal,3,600,0.6883,0.3117,0.0270
conformal_risk_filter,nominal,4,600,0.7000,0.3000,0.0000
conformal_risk_filter,nominal,5,600,0.7017,0.2983,0.0100
conformal_risk_filter,nominal,6,600,0.7083,0.2917,0.0040
conformal_risk_filter,hidden_mode_shift,0,600,0.6250,0.3750,0.0195
conformal_risk_filter,hidden_mode_shift,1,600,0.5800,0.4200,0.0382
conformal_risk_filter,hidden_mode_shift,2,600,0.5967,0.4033,0.0201
conformal_risk_filter,hidden_mode_shift,3,600,0.6233,0.3767,0.0074
conformal_risk_filter,hidden_mode_shift,4,600,0.6083,0.3917,0.0077
conformal_risk_filter,hidden_mode_shift,5,600,0.6167,0.3833,0.0045
conformal_risk_filter,hidden_mode_shift,6,600,0.6233,0.3767,0.0104
conformal_risk_filter,embodiment_shift,0,600,0.6450,0.3550,0.0214
conformal_risk_filter,embodiment_shift,1,600,0.6250,0.3750,0.0113
conformal_risk_filter,embodiment_shift,2,600,0.6300,0.3700,0.0049
conformal_risk_filter,embodiment_shift,3,600,0.6117,0.3883,0.0224
conformal_risk_filter,embodiment_shift,4,600,0.5900,0.4100,0.0287
conformal_risk_filter,embodiment_shift,5,600,0.6100,0.3900,0.0203
conformal_risk_filter,embodiment_shift,6,600,0.6333,0.3667,0.0023
conformal_risk_filter,combined_stress,0,600,0.5667,0.4333,0.0082
conformal_risk_filter,combined_stress,1,600,0.5350,0.4650,0.0362
conformal_risk_filter,combined_stress,2,600,0.5583,0.4417,0.0114
conformal_risk_filter,combined_stress,3,600,0.5717,0.4283,0.0027
conformal_risk_filter,combined_stress,4,600,0.5600,0.4400,0.0064
conformal_risk_filter,combined_stress,5,600,0.5583,0.4417,0.0069
conformal_risk_filter,combined_stress,6,600,0.5383,0.4617,0.0276
proposed_branch_mechanism,nominal,0,600,0.7767,0.2233,0.0103
proposed_branch_mechanism,nominal,1,600,0.7300,0.2700,0.0151
proposed_branch_mechanism,nominal,2,600,0.7667,0.2333,0.0174
proposed_branch_mechanism,nominal,3,600,0.7533,0.2467,0.0099
proposed_branch_mechanism,nominal,4,600,0.7350,0.2650,0.0254
proposed_branch_mechanism,nominal,5,600,0.7617,0.2383,0.0085
proposed_branch_mechanism,nominal,6,600,0.7600,0.2400,0.0112
proposed_branch_mechanism,hidden_mode_shift,0,600,0.6933,0.3067,0.0081
proposed_branch_mechanism,hidden_mode_shift,1,600,0.6617,0.3383,0.0185
proposed_branch_mechanism,hidden_mode_shift,2,600,0.6917,0.3083,0.0073
proposed_branch_mechanism,hidden_mode_shift,3,600,0.6650,0.3350,0.0135
proposed_branch_mechanism,hidden_mode_shift,4,600,0.7050,0.2950,0.0095
proposed_branch_mechanism,hidden_mode_shift,5,600,0.6750,0.3250,0.0132
proposed_branch_mechanism,hidden_mode_shift,6,600,0.6867,0.3133,0.0028
proposed_branch_mechanism,embodiment_shift,0,600,0.6933,0.3067,0.0202
proposed_branch_mechanism,embodiment_shift,1,600,0.6817,0.3183,0.0106
proposed_branch_mechanism,embodiment_shift,2,600,0.7167,0.2833,0.0202
proposed_branch_mechanism,embodiment_shift,3,600,0.6983,0.3017,0.0078
proposed_branch_mechanism,embodiment_shift,4,600,0.7183,0.2817,0.0107
proposed_branch_mechanism,embodiment_shift,5,600,0.6983,0.3017,0.0020
proposed_branch_mechanism,embodiment_shift,6,600,0.7367,0.2633,0.0407
proposed_branch_mechanism,combined_stress,0,600,0.6483,0.3517,0.0226
proposed_branch_mechanism,combined_stress,1,600,0.6717,0.3283,0.0220
proposed_branch_mechanism,combined_stress,2,600,0.6667,0.3333,0.0128
proposed_branch_mechanism,combined_stress,3,600,0.6783,0.3217,0.0304
proposed_branch_mechanism,combined_stress,4,600,0.6350,0.3650,0.0300
proposed_branch_mechanism,combined_stress,5,600,0.6500,0.3500,0.0077
proposed_branch_mechanism,combined_stress,6,600,0.6317,0.3683,0.0217
oracle_branch_upper_bound,nominal,0,600,0.8133,0.1867,0.0074
oracle_branch_upper_bound,nominal,1,600,0.7850,0.2150,0.0195
oracle_branch_upper_bound,nominal,2,600,0.8133,0.1867,0.0020
oracle_branch_upper_bound,nominal,3,600,0.8200,0.1800,0.0154
oracle_branch_upper_bound,nominal,4,600,0.8083,0.1917,0.0069
oracle_branch_upper_bound,nominal,5,600,0.8150,0.1850,0.0032
oracle_branch_upper_bound,nominal,6,600,0.8250,0.1750,0.0095
oracle_branch_upper_bound,hidden_mode_shift,0,600,0.7567,0.2433,0.0041
oracle_branch_upper_bound,hidden_mode_shift,1,600,0.7533,0.2467,0.0060
oracle_branch_upper_bound,hidden_mode_shift,2,600,0.8033,0.1967,0.0371
oracle_branch_upper_bound,hidden_mode_shift,3,600,0.7633,0.2367,0.0038
oracle_branch_upper_bound,hidden_mode_shift,4,600,0.7667,0.2333,0.0034
oracle_branch_upper_bound,hidden_mode_shift,5,600,0.7517,0.2483,0.0150
oracle_branch_upper_bound,hidden_mode_shift,6,600,0.7767,0.2233,0.0063
oracle_branch_upper_bound,embodiment_shift,0,600,0.7417,0.2583,0.0278
oracle_branch_upper_bound,embodiment_shift,1,600,0.7667,0.2333,0.0014
oracle_branch_upper_bound,embodiment_shift,2,600,0.7867,0.2133,0.0118
oracle_branch_upper_bound,embodiment_shift,3,600,0.7900,0.2100,0.0218
oracle_branch_upper_bound,embodiment_shift,4,600,0.7967,0.2033,0.0179
oracle_branch_upper_bound,embodiment_shift,5,600,0.7800,0.2200,0.0046
oracle_branch_upper_bound,embodiment_shift,6,600,0.8083,0.1917,0.0293
oracle_branch_upper_bound,combined_stress,0,600,0.7267,0.2733,0.0131
oracle_branch_upper_bound,combined_stress,1,600,0.7567,0.2433,0.0183
oracle_branch_upper_bound,combined_stress,2,600,0.7550,0.2450,0.0098
oracle_branch_upper_bound,combined_stress,3,600,0.7717,0.2283,0.0332
oracle_branch_upper_bound,combined_stress,4,600,0.7417,0.2583,0.0074
oracle_branch_upper_bound,combined_stress,5,600,0.7450,0.2550,0.0007
oracle_branch_upper_bound,combined_stress,6,600,0.7517,0.2483,0.0023
